source_center,destination_center,median_delay,trip_count,median_actual_time,median_osrm_time,median_distance
IND639104AAB,IND620012AAA,1.013685239491691,2,59.0,38.5,27.9616114321352
IND641001AAA,IND641062AAD,1.7777777777777777,10,33.0,24.5,18.73645551905529
IND641006AAD,IND641062AAD,1.5,15,34.0,23.0,18.0434001513228
IND641008AAA,IND641001AAA,2.0588235294117645,3,34.0,12.0,9.751734574716982
IND641008AAA,IND641011AAA,2.333333333333333,1,35.0,15.0,9.123640086328544
IND641011AAA,IND641062AAD,2.0,29,48.0,24.0,18.9430123905797
IND641062AAD,IND638401AAA,1.7142857142857142,61,40.0,22.0,27.939894669047657
IND641062AAD,IND641001AAA,2.9166666666666665,10,82.5,22.5,19.398339183711236
IND641062AAD,IND641008AAA,1.7370129870129871,8,61.5,29.5,23.472564211750974
IND641062AAD,IND641607AAA,1.6346153846153846,20,47.5,26.5,23.01694591146409
IND641062AAD,IND642001AAA,1.5,6,46.5,31.5,31.762519491722394
IND641062AAD,IND642126AAA,1.3333333333333333,118,50.5,38.0,37.30036853935759
IND641062AAD,IND643217AAA,2.127450980392157,12,147.0,51.5,32.23835805654374
IND641062AAD,IND643231AAA,1.7777777777777777,85,114.0,43.0,36.058488764707725
IND641607AAA,IND641062AAD,1.7954545454545454,38,51.5,27.0,23.31025850885377
IND641607AAA,IND641654AAA,2.0,22,26.0,13.0,11.937484710632228
IND641607AAA,IND641664AAA,1.7583333333333333,8,24.5,14.5,13.636673127356023
IND641654AAA,IND641664AAA,1.5,31,30.0,25.0,18.25649754823949
IND641664AAA,IND638657AAA,1.4365079365079365,60,35.0,24.5,23.822625833400796
IND642001AAA,IND641062AAD,1.4,102,53.5,39.0,32.92242975933921
IND642001AAA,IND642126AAA,1.4285714285714286,3,33.0,20.0,18.10436348901465
IND642126AAA,IND642001AAA,1.3333333333333333,61,26.0,20.0,19.516072865686773
IND643001AAA,IND643212AAA,2.5166666666666666,18,67.5,28.0,18.32680653178587
IND643212AAA,IND641062AAD,3.0,21,197.0,63.0,54.04838128214173
IND643217AAA,IND643001AAA,1.1266447368421053,20,38.0,29.0,11.968572952707714
IND643231AAA,IND643217AAA,1.1071428571428572,11,35.0,34.0,9.417427979920552
IND670643AAA,IND673632AAA,1.8,45,87.0,51.0,45.42170557544309
IND670645AAB,IND673592AAA,2.4,21,76.0,35.0,27.049037163840367
IND671315AAA,IND575004AAB,8.01923076923077,2,625.5,78.0,73.04033456010916
IND671323AAD,IND000000ACO,2.1607142857142856,2,43.5,30.0,24.46871503700764
IND673027AAB,IND673104AAA,1.0833333333333333,7,55.0,44.0,36.94981370630446
IND673027AAB,IND673305AAA,1.1454545454545455,8,28.0,27.0,23.625489811159582
IND673104AAA,IND673506AAA,1.6363636363636365,34,23.5,14.0,10.731106277312323
IND673121AAA,IND670645AAB,2.2788461538461537,24,59.0,25.0,18.458294916598962
IND673305AAA,IND673104AAA,1.2727272727272727,31,23.0,20.0,17.50575804678159
IND673506AAA,IND670643AAA,1.4330357142857144,34,25.5,16.5,11.272662538323564
IND673573AAA,IND673592AAA,1.678235294117647,24,70.0,43.5,30.905842228953162
IND673592AAA,IND562132AAA,1.7567567567567568,119,243.0,137.0,118.46215994878789
IND673592AAA,IND670645AAB,2.5,3,57.0,25.0,18.50024220426175
IND673592AAA,IND673121AAA,2.0,22,26.0,12.0,11.574231996154232
IND673632AAA,IND673104AAA,1.1454545454545455,6,51.0,38.5,32.479258537348656
IND673632AAA,IND673305AAA,1.1,14,32.5,31.0,27.17825354814558
IND673632AAA,IND676306AAA,1.0714285714285714,8,16.5,15.5,13.061401583535643
IND673632AAA,IND683511AAA,1.5857142857142859,36,161.5,100.0,78.21957281508813
IND676306AAA,IND676509AAA,1.7083333333333335,14,23.0,15.0,10.981608161745207
IND676509AAA,IND678583AAA,1.1,3,27.0,23.0,18.20478297170533
IND676509AAA,IND679322AAA,1.5227272727272727,6,31.5,16.5,12.242473442965046
IND678683AAA,IND000000ABD,1.1851851851851851,26,33.0,31.5,26.371416660145503
IND679303AAA,IND679531AAA,2.732142857142857,28,35.5,15.0,10.333149894363434
IND679322AAA,IND673639AAA,1.87987012987013,4,63.0,29.0,22.834627559773658
IND679329AAA,IND673639AAA,1.7181818181818183,6,24.5,16.0,14.449816978501948
IND679531AAA,IND680587AAA,1.45,30,20.5,15.0,11.607074622322108
IND680012AAA,IND679303AAA,1.3846153846153846,55,42.0,29.0,27.9667905929572
IND68004AAA,IND678683AAA,2.1666666666666665,27,78.0,36.0,29.59071354098264
IND68004AAA,IND683511AAA,1.8888888888888888,49,61.0,29.0,27.865786715442365
IND680104AAA,IND679576AAA,1.4705882352941178,20,48.5,33.0,21.772047492509408
IND680307AAA,IND680712AAA,1.7032967032967032,14,24.0,14.5,11.2420422467978
IND680307AAA,IND683511AAA,1.4444444444444444,10,24.0,14.0,13.101859913271898
IND680587AAA,IND68004AAA,1.9545454545454544,38,64.5,33.0,24.60506188447667
IND680587AAA,IND683511AAA,1.8333333333333333,29,97.0,43.0,36.418436921223964
IND680712AAA,IND683511AAA,1.4852941176470589,36,50.5,26.5,23.803349580331293
IND683511AAA,IND000000ABA,1.1666666666666667,43,32.0,28.0,18.130134212145794
IND683511AAA,IND000000ADM,1.519047619047619,30,32.5,24.0,18.08528273585295
IND683511AAA,IND562132AAA,1.3811965811965812,160,353.0,238.0,187.34211231688738
IND683511AAA,IND680012AAA,1.2222222222222223,55,55.0,38.0,27.97541053624508
IND683511AAA,IND68004AAA,1.3333333333333333,27,59.0,47.0,43.91642797754644
IND683511AAA,IND680104AAA,1.3879598662207357,48,78.0,55.0,45.01557715683061
IND683511AAA,IND686028AAB,1.5806451612903225,21,117.0,59.0,45.11720947501898
IND683565AAA,IND683511AAA,1.7774725274725274,26,33.0,16.5,10.596715011233469
IND683572AAA,IND680307AAA,1.3541666666666665,22,14.0,9.5,10.830928999398289
IND685514AAA,IND625008AAA,1.4848484848484849,45,121.0,94.0,66.5246732922678
IND686028AAB,IND686632AAA,6.095238095238095,1,128.0,21.0,15.21174782455513
IND686028AAB,IND689101AAA,1.3333333333333333,46,23.5,18.0,19.0868995839161
IND686507AAA,IND686513AAA,2.333333333333333,15,21.0,9.0,9.5762966388379
IND686507AAA,IND686540AAA,1.7305194805194803,2,33.0,20.0,13.674117758318488
IND686513AAA,IND686507AAA,5.055555555555555,2,23.5,9.5,9.975245065758912
IND686513AAA,IND686540AAA,2.2788461538461537,24,54.0,27.5,18.44217759831242
IND686540AAA,IND686028AAB,1.9204545454545454,4,29.0,14.5,12.445287460420936
IND686632AAA,IND686141AAA,2.5,1,50.0,20.0,15.603860882767044
IND688009AAA,IND686028AAB,2.2291666666666665,44,76.0,35.0,18.32929634099944
IND688524AAA,IND683511AAA,2.2,21,93.0,46.0,45.28853120470551
IND689101AAA,IND689650AAA,1.3636363636363635,11,15.0,13.0,13.412127875658404
IND689101AAA,IND690548AAA,1.4356060606060606,8,27.0,18.5,13.847978379876853
IND689503AAB,IND683511AAA,2.0625,5,193.0,85.0,67.54427874327683
IND689645AAA,IND691551AAA,1.1433333333333335,30,34.0,25.0,11.75338355634152
IND689650AAA,IND690548AAA,1.75,12,51.0,31.5,22.879665122605537
IND690537AAA,IND689503AAB,2.071428571428572,1,58.0,28.0,15.60682848601997
IND690548AAA,IND688009AAA,1.2222222222222223,45,27.0,23.0,18.556908497119416
IND691001AAB,IND683511AAA,1.3333333333333333,63,129.0,91.0,88.90485993084968
IND691001AAB,IND690573AAA,1.0810810810810811,1,40.0,37.0,23.41831273447051
IND691001AAB,IND691506AAA,1.3818181818181818,62,27.5,21.0,18.411497948610254
IND691001AAB,IND695012AAA,1.2857142857142858,3,76.0,57.0,44.52633722876947
IND691305AAA,IND689645AAA,2.333333333333333,45,48.0,20.0,18.25826811160532
IND691305AAA,IND691551AAA,2.4,3,96.0,22.0,18.0778018403524
IND691506AAA,IND691305AAA,1.5857142857142859,40,21.5,13.5,11.628389357106673
IND691551AAA,IND691001AAB,1.9090909090909087,74,71.0,38.0,27.032583411818717
IND691574AAA,IND695614AAA,1.5,42,23.5,16.5,11.646362564993137
IND695012AAA,IND691001AAB,1.2941176470588236,35,79.0,56.0,44.84383418450564
IND695012AAA,IND695101AAB,1.638528138528139,4,35.5,18.5,14.139595802364159
IND695012AAB,IND695012AAA,3.3,3,62.0,14.0,9.329548184827829
IND695101AAB,IND691574AAA,1.2,39,14.0,13.0,12.03182581968525
IND695101AAB,IND695012AAA,3.1052631578947367,3,219.0,28.0,20.783241696303104
IND695121AAA,IND695541AAA,1.2857142857142858,3,45.0,29.0,18.152582850591312
IND695121AAA,IND695572AAB,1.8333333333333333,23,24.0,13.0,9.695939015845047
IND695541AAA,IND695012AAA,3.1333333333333333,1,47.0,15.0,9.043631746291698
IND695541AAA,IND695572AAB,1.4523809523809523,2,24.0,21.5,12.224404853494796
IND695572AAB,IND000000AFJ,1.6785714285714284,2,35.0,20.0,13.171981259053881
IND695572AAB,IND695541AAA,1.19375,26,22.0,19.5,11.094128861398417
IND695582AAA,IND691574AAA,1.1333333333333333,4,30.0,27.0,23.135230759615183
IND695582AAA,IND695101AAB,1.2,38,22.5,17.0,14.269275246512136
IND695609AAA,IND695012AAA,1.5454545454545454,9,31.0,21.0,18.78351232836636
IND695614AAA,IND695609AAA,1.2894736842105263,4,24.5,19.0,10.192094424724436
IND700026AAC,IND700065AAA,2.0,3,25.0,19.0,9.178588516489995
IND700026AAC,IND712311AAA,3.5819397993311037,10,112.0,25.5,18.685096746923676
IND700028AAB,IND712311AAA,4.0,19,47.0,17.0,14.814187289111658
IND700053AAA,IND700136AAB,2.3076923076923075,2,57.0,24.5,13.564206772718391
IND700053AAA,IND700144AAA,2.3157894736842106,5,88.0,38.0,21.836372902582987
IND700053AAA,IND712311AAA,4.0,17,77.0,26.0,18.287967426089548
IND700053AAA,IND743513AAA,3.035714285714286,12,50.0,14.0,18.97074989763989
IND700065AAA,IND700026AAC,2.0625,3,35.0,17.0,10.356802457544118
IND700065AAA,IND712311AAA,2.815340909090909,46,48.0,19.5,14.106681038374322
IND700065AAB,IND712310AAA,4.741758241758242,30,80.0,19.5,12.158038893773204
IND700088AAA,IND712311AAA,3.2,25,64.0,25.0,18.104471559570428
IND700136AAB,IND712311AAA,4.428571428571429,3,125.0,25.0,18.15671630067577
IND700136AAG,IND712310AAA,4.666666666666667,47,71.0,18.0,16.19293010837252
IND700144AAA,IND743395AAA,3.047619047619048,4,61.0,20.0,18.89003116864055
IND711303AAA,IND721134AAB,1.0011520737327189,34,29.0,36.0,12.414759480358903
IND712103AAA,IND712124AAA,2.363636363636364,1,26.0,11.0,9.935542991138265
IND712103AAA,IND712310AAE,2.430769230769231,76,70.5,22.0,19.091299792991123
IND712124AAA,IND712103AAA,2.95,46,29.0,10.0,9.920693683233011
IND712124AAA,IND712310AAE,5.076923076923077,5,106.0,13.0,10.29693847321932
IND712310AAE,IND711303AAA,2.0,90,56.5,27.0,28.02771052847607
IND712310AAE,IND711409AAA,1.1875,1,19.0,16.0,9.20380167062301
IND712310AAE,IND712103AAA,3.636363636363636,3,68.0,21.0,18.265878926460346
IND712310AAE,IND712124AAA,3.2,59,52.0,15.0,12.50143974962829
IND712311AAA,IND000000ACB,1.6,656,1073.0,537.5,664.8267672632617
IND712311AAA,IND421302AAG,1.8235294117647056,371,1500.0,686.0,836.8246284736973
IND712311AAA,IND700026AAC,2.25,85,70.0,31.0,18.85515640592115
IND712311AAA,IND700028AAB,3.035714285714286,46,47.0,15.5,13.700105549457513
IND712311AAA,IND700053AAA,2.8562091503267975,38,78.5,28.0,18.546618597983098
IND712311AAA,IND700065AAA,3.4375,58,63.0,18.5,13.077443037673413
IND712311AAA,IND700088AAA,2.7850877192982457,76,89.5,28.0,18.566205722913693
IND712311AAA,IND712310AAE,1.6666666666666667,1,20.0,12.0,9.081931379234096
IND712311AAA,IND712410AAC,3.333333333333333,15,146.0,38.0,36.54355004426978
IND712311AAA,IND713103AAA,1.75,19,99.0,52.0,66.32167336492847
IND712311AAA,IND713145AAB,1.3416666666666668,12,100.0,63.0,55.565095781122835
IND712311AAA,IND713205AAB,1.8989898989898988,72,137.5,67.0,88.41240524737145
IND712311AAA,IND721306AAA,1.875,68,114.0,61.0,67.3826266073944
IND712311AAA,IND732103AAB,2.535714285714286,36,351.0,118.0,144.6045336273591
IND712311AAA,IND742101AAC,2.548611111111111,64,324.5,111.5,100.16196359616283
IND712311AAA,IND742102AAB,2.7595238095238095,24,342.5,111.0,99.70253959535412
IND712311AAA,IND743235AAA,2.485294117647059,20,100.5,42.0,56.20451258021674
IND712311AAA,IND751002AAB,1.6,455,282.0,159.0,199.9795201097108
IND712311AAA,IND781018AAB,2.3529411764705883,203,755.0,267.0,286.59195816093194
IND712311AAA,IND821115AAB,1.4375,23,353.0,263.0,264.1094420102125
IND712311AAA,IND826004AAA,1.411764705882353,76,168.0,100.5,133.24699458133028
IND712311AAA,IND834002AAB,1.6,169,397.0,161.0,176.4640186493059
IND712406AAA,IND712602AAA,2.3225806451612905,3,72.0,31.0,20.782960469175222
IND712406AAA,IND712612AAA,2.7894736842105265,2,107.0,41.5,27.917606969080097
IND712410AAC,IND712406AAA,1.4714285714285715,10,50.0,38.5,23.11590094643661
IND712602AAA,IND712311AAA,5.206896551724138,1,302.0,58.0,54.43955751254354
IND712602AAA,IND722154AAA,3.230769230769231,3,84.0,25.0,23.1636280905415
IND712612AAA,IND722154AAA,1.6842105263157894,3,32.0,19.0,17.64491571431598
IND713103AAA,IND713205AAB,1.878676470588235,12,57.0,33.0,45.00594010111037
IND713128AAB,IND731204AAB,2.888888888888889,13,56.0,18.0,20.86403924997315
IND713128AAB,IND731301AAA,3.787878787878788,6,135.5,34.0,24.592022922166507
IND713130AAA,IND741123AAB,2.1818181818181817,83,96.0,42.0,27.267096561339542
IND713130AAA,IND741126AAB,4.0,3,60.0,14.0,18.664812441288976
IND713145AAB,IND741101AAB,2.041501976284585,2,60.5,28.5,28.105683015044352
IND713145AAB,IND741316AAA,1.591485507246377,2,37.5,23.5,21.7113826025558
IND713148AAA,IND713128AAB,2.7905982905982905,34,72.5,33.0,28.329788239616583
IND713205AAB,IND712311AAA,2.055555555555556,83,159.0,70.0,88.35657109475518
IND713205AAB,IND713148AAA,4.444444444444445,3,80.0,18.0,18.08604394544291
IND713205AAB,IND713303AAA,1.8492647058823528,10,41.5,21.5,28.969233044364934
IND713205AAB,IND722101AAA,1.8,10,60.0,28.0,27.91818255971718
IND713205AAB,IND722101AAB,10.095634095634095,2,154.0,43.5,38.776385453804195
IND713205AAB,IND722101AAC,1.75,24,44.0,29.0,27.65865067010412
IND713205AAB,IND722122AAA,1.619047619047619,6,70.0,35.0,31.88104111888171
IND713205AAB,IND722143AAB,3.58,10,89.5,25.0,21.356728014787286
IND713205AAB,IND722202AAA,2.4488636363636367,8,37.0,13.0,10.715992328987582
IND713205AAB,IND723130AAA,2.0652777777777778,8,190.5,75.5,55.23892009389171
IND713205AAB,IND723133AAA,1.4,3,176.0,70.0,63.54820693064498
IND713303AAA,IND713364AAB,4.166666666666666,6,75.0,18.0,18.385315614682327
IND713364AAB,IND712311AAA,1.719607843137255,52,186.5,102.0,133.04029119481004
IND721102AAA,IND712311AAA,7.478260869565218,19,688.0,92.0,102.10896421068315
IND721133AAA,IND721434AAB,2.935483870967742,4,120.5,42.0,31.554366762136357
IND721134AAB,IND712310AAE,1.55,4,142.0,44.0,50.2327445907422
IND721134AAB,IND721139AAC,1.625,32,21.0,14.5,11.497076953197654
IND721139AAC,IND721602AAB,1.075046904315197,12,99.0,45.5,32.00010991899792
IND721139AAC,IND721636AAB,2.5,3,79.0,26.0,27.15976416955997
IND721212AAA,IND712310AAE,2.0,79,75.0,35.0,38.81150241995453
IND721253AAC,IND721306AAA,2.32,31,81.0,40.0,44.40577209250839
IND721253AAC,IND721501AAC,1.8,3,130.0,73.0,45.4627731895181
IND721306AAA,IND721102AAA,2.0,5,36.0,18.0,15.110250506260874
IND721306AAA,IND721133AAA,2.167763157894737,2,38.0,17.5,19.483838226230205
IND721306AAA,IND721253AAC,2.0,3,126.0,36.0,44.18624890143313
IND721306AAA,IND721507AAA,2.0869565217391304,26,69.5,32.0,28.309648652246334
IND721401AAA,IND721306AAA,1.7613636363636362,8,124.0,65.0,55.18401060660956
IND721434AAB,IND721401AAA,2.488095238095238,4,86.0,35.5,28.516745463099987
IND721501AAC,IND721253AAC,1.8376623376623373,18,106.5,57.0,44.586148170403625
IND721501AAC,IND721306AAA,1.7919254658385093,4,115.5,66.5,55.45003437274218
IND721602AAB,IND721139AAC,1.4761904761904765,23,79.0,40.0,27.595284379281377
IND721636AAB,IND721602AAB,1.3206521739130435,8,32.0,28.5,18.559862494546966
IND722101AAA,IND722122AAA,1.8571428571428568,24,29.5,16.0,22.415459410155066
IND722101AAB,IND713205AAB,1.375,5,50.0,31.0,27.20631196660939
IND722122AAA,IND713205AAB,1.746031746031746,48,79.0,42.0,32.16642078553373
IND722140AAA,IND722151AAA,0.9880952380952381,10,41.5,42.0,22.421206961035693
IND722140AAA,IND723130AAA,19.130434782608692,1,1320.0,69.0,41.33041638133489
IND722143AAB,IND723133AAA,1.5238095238095235,20,62.5,36.0,31.92914712784451
IND722151AAA,IND723130AAA,14.207738095238096,10,986.5,69.5,59.32059236413735
IND722154AAA,IND712311AAA,3.692307692307693,3,420.0,72.0,69.11414026998673
IND722154AAA,IND712602AAA,3.0,2,56.0,27.5,29.334888551517164
IND722202AAA,IND713205AAB,2.375,2,45.0,16.5,11.635477434960354
IND722202AAA,IND722101AAC,1.5,13,31.0,20.0,18.554794387113468
IND723101AAA,IND723202AAA,1.7142857142857142,27,64.0,38.0,39.99309678278161
IND723130AAA,IND723101AAA,1.8235294117647056,30,34.0,20.5,26.778558740625652
IND723130AAA,IND723131AAA,1.0,9,43.0,48.0,25.99217626381409
IND723131AAA,IND722140AAA,1.3331653225806452,12,42.0,31.0,21.378163234572746
IND723133AAA,IND723130AAA,1.2779922779922779,24,52.0,43.5,25.053518242008124
IND723202AAA,IND713205AAB,1.7647058823529411,97,202.0,100.0,89.05519499513242
IND731204AAB,IND731301AAA,2.4285714285714284,13,51.0,21.0,17.88520641765482
IND731224AAA,IND742147AAA,2.1818181818181817,33,47.0,24.0,18.987696851684102
IND731237AAB,IND731224AAA,3.333333333333333,45,52.0,17.0,18.119589449052665
IND731301AAA,IND713205AAB,1.75,53,111.0,59.0,48.3886178567458
IND732103AAA,IND732138AAA,3.34,4,80.0,31.5,24.65307029267811
IND732103AAB,IND732123AAC,1.8,5,88.0,60.0,27.78250544915122
IND732103AAB,IND732202AAA,3.25,24,45.0,15.0,18.285107247474404
IND732103AAB,IND733128AAA,1.75,36,52.5,33.0,32.722843477828555
IND732123AAC,IND732139AAA,1.3452380952380953,2,21.0,15.5,10.093514251361478
IND732138AAA,IND733102AAA,1.6714285714285715,4,68.5,44.0,32.5252822808976
IND732138AAA,IND733124AAA,1.7888888888888888,10,47.0,25.5,24.774062753218
IND732138AAA,IND733140AAA,2.625,9,68.0,30.0,27.58171008256936
IND732139AAA,IND732103AAB,3.34453781512605,6,174.0,37.5,31.324879924086076
IND732139AAA,IND732123AAC,2.1470588235294117,2,23.5,18.0,10.87854243306652
IND732202AAA,IND732204AAB,3.0,22,33.5,11.0,9.490004073065371
IND732204AAB,IND732123AAC,1.2999999999999998,6,70.5,30.5,18.4864120786037
IND732204AAB,IND732139AAA,0.6101694915254238,11,32.0,58.0,13.41423768479403
IND733102AAA,IND732103AAB,1.8,9,165.0,47.0,45.66968614306678
IND733128AAA,IND733129AAB,2.583333333333333,8,80.5,32.0,22.983487389558576
IND733128AAA,IND733134AAA,1.8333333333333333,15,24.0,14.0,18.913610748719066
IND733129AAA,IND732103AAB,1.8571428571428568,23,114.0,22.0,28.56613930441607
IND733129AAB,IND733129AAA,1.5,13,38.0,20.0,18.703383315549974
IND733134AAA,IND733129AAB,1.4545454545454546,7,32.0,21.0,18.33355961999064
IND733140AAA,IND732103AAA,2.263157894736842,3,114.0,35.0,46.17891349869828
IND733140AAA,IND733102AAA,1.7424242424242422,24,36.5,22.0,18.484899807740675
IND733201AAA,IND733202AAB,1.6666666666666667,3,74.0,42.0,53.71596006774604
IND733202AAB,IND733210AAA,1.3225806451612905,1,41.0,31.0,20.82010326970104
IND733202AAC,IND733210AAA,2.1538461538461537,1,56.0,26.0,19.98281507745336
IND734214AAB,IND000000AFF,3.1794871794871797,3,118.0,36.0,16.88314234631271
IND735224AAA,IND736146AAA,1.3333333333333333,23,64.0,48.0,44.19733581563331
IND736135AAA,IND736101AAA,2.0890269151138714,6,48.5,23.0,19.389335329644723
IND736135AAA,IND736165AAA,2.4691666666666663,10,76.5,30.0,26.438653894296458
IND736146AAA,IND736135AAA,1.6048632218844985,16,81.5,49.5,32.23922547219415
IND741101AAB,IND741502AAB,2.6666666666666665,1,32.0,12.0,15.792106746725327
IND741121AAA,IND741201AAC,2.789473684210526,1,53.0,19.0,17.934607448078562
IND741123AAB,IND741126AAB,2.555555555555556,52,30.5,14.5,18.970741328713043
IND741126AAB,IND741156AAA,2.2857142857142856,49,32.0,15.0,18.69909860154098
IND741156AAA,IND742101AAC,2.558441558441559,36,61.0,23.5,27.671165013216626
IND741156AAA,IND742102AAB,2.4,64,61.5,23.5,27.812227034215997
IND741165AAB,IND742121AAB,1.853395061728395,30,68.5,75.5,9.484293241230613
IND741201AAC,IND712311AAA,15.271929824561402,4,870.5,57.0,57.982554019192094
IND742101AAC,IND712311AAA,2.333333333333333,53,265.0,73.0,89.66532126689232
IND742101AAC,IND713130AAA,1.7142857142857142,19,65.0,41.0,36.648902270865776
IND742101AAC,IND731237AAB,2.8541666666666665,28,48.5,18.0,23.41037015729982
IND742101AAC,IND741123AAB,2.246794871794872,10,191.0,72.0,49.557804770363475
IND742101AAC,IND742202AAA,2.1403508771929824,4,103.0,44.5,56.16534112809717
IND742101AAC,IND742303AAB,2.571428571428572,27,53.0,14.0,19.09653121093117
IND742102AAB,IND712311AAA,2.5,32,247.0,81.5,99.37449889527876
IND742102AAB,IND713130AAA,1.818181818181818,84,70.0,43.0,36.27076882466539
IND742102AAB,IND731237AAB,3.0069444444444446,44,49.5,18.0,23.91997546164067
IND742102AAB,IND742121AAB,4.815217391304348,4,191.0,75.0,23.02409624425463
IND742102AAB,IND742303AAB,2.5,45,46.0,14.0,19.30694588348585
IND742121AAA,IND742101AAC,3.4,11,59.0,16.0,15.55115886835613
IND742121AAA,IND742102AAB,3.366071428571429,24,73.5,15.5,12.545073504669592
IND742121AAB,IND742101AAC,3.3714285714285714,4,98.0,28.5,22.67935657303748
IND742121AAB,IND742121AAA,3.25,32,36.0,11.0,11.202072926682362
IND742137AAA,IND742401AAA,2.3030303030303028,18,46.0,24.0,18.347255600282196
IND742147AAA,IND742137AAA,1.5,5,33.0,17.0,9.88426504689839
IND742148AAA,IND742225AAA,3.5,45,42.0,13.0,18.17194135346616
IND742149AAA,IND742148AAA,2.857142857142857,44,44.0,14.0,18.524549605955304
IND742149AAA,IND742225AAA,2.6666666666666665,5,112.0,21.0,27.15855098380743
IND742202AAA,IND712311AAA,2.875,19,321.0,108.0,132.25761738303075
IND742202AAA,IND732103AAA,4.571207430340558,2,105.0,26.5,31.782970995209816
IND742223AAA,IND742226AAA,1.8571428571428568,48,38.0,37.0,18.54006642166848
IND742225AAA,IND742223AAA,4.535714285714286,32,36.0,8.5,9.466782601921661
IND742226AAA,IND742101AAC,1.9594594594594594,16,57.0,19.5,19.106440445974677
IND742226AAA,IND742102AAB,2.0,39,61.0,19.0,18.744414110395542
IND742303AAB,IND741165AAB,2.7817460317460316,72,60.5,21.0,25.81341366916377
IND742401AAA,IND742101AAC,2.333333333333333,25,86.0,46.0,27.245785773161067
IND742401AAA,IND742102AAB,2.268292682926829,55,86.0,45.0,27.140089356940923
IND743235AAA,IND743270AAA,2.1,6,35.5,17.5,15.710838737802053
IND743270AAA,IND712311AAA,15.35135135135135,5,1136.0,73.0,77.93856013120306
IND743347AAA,IND700053AAA,2.72463768115942,48,155.0,43.5,41.74184733963665
IND743395AAA,IND700053AAA,2.6666666666666665,7,143.0,55.0,38.58751136834152
IND743513AAA,IND743347AAA,1.8571428571428568,60,43.0,20.0,28.097187801977647
IND751002AAB,IND530012AAA,1.5714285714285714,176,316.0,197.0,242.8554878086672
IND751002AAB,IND562132AAA,1.7647058823529411,706,1376.5,606.5,617.0535309338286
IND751002AAB,IND712311AAA,1.75,420,376.0,179.5,199.60003005161184
IND751002AAB,IND754103AAA,10.25,11,359.0,41.0,32.18258160480691
IND751002AAB,IND756100AAC,1.743421052631579,60,98.0,55.0,67.08204950605544
IND751002AAB,IND760003AAB,2.0,94,170.0,84.5,89.97047628399372
IND751014AAA,IND751002AAB,4.25,6,18.5,7.0,9.233884502917155
IND751015AAA,IND751002AAB,2.0,4,14.0,7.0,9.041696923203075
IND751015AAA,IND752050AAA,1.5833333333333335,2,15.0,9.5,12.348741201722925
IND751015AAA,IND752055AAA,2.035714285714286,6,36.0,19.0,18.50690148417955
IND751015AAA,IND752056AAA,2.0,18,29.0,13.0,18.85494715318221
IND751021AAA,IND751002AAB,3.2,1,32.0,10.0,9.450542900678109
IND752030AAA,IND754022AAA,1.6,2,35.5,21.0,23.803605366512137
IND752050AAA,IND751002AAB,1.75,5,38.0,14.0,19.22213804551168
IND752050AAA,IND752056AAA,2.333333333333333,1,14.0,6.0,9.107664313095816
IND752055AAA,IND751002AAB,1.7142857142857144,4,35.5,20.5,24.665229126818673
IND752055AAA,IND752050AAA,1.0,1,16.0,16.0,9.693021177093676
IND752056AAA,IND751002AAB,2.0,3,28.0,14.0,19.29991325346941
IND754022AAA,IND751002AAB,2.125,5,100.0,35.0,46.04891987421789
IND754103AAA,IND754142AAA,2.2608695652173916,2,89.0,42.0,40.28085994350015
IND754142AAA,IND754211AAA,2.9696296296296296,2,76.5,26.0,32.24799347727992
IND754160AAA,IND754142AAA,2.0,1,56.0,28.0,28.80016605572258
IND754202AAA,IND751002AAB,8.833333333333332,2,77.5,29.0,25.76492507985536
IND754211AAA,IND754202AAA,2.606060606060606,1,86.0,33.0,35.42136968639208
IND756019AAA,IND756029AAA,1.3157894736842106,1,25.0,19.0,23.09020646725568
IND756019AAA,IND756032AAA,1.5130718954248366,2,41.0,27.0,33.38367708630548
IND756019AAA,IND757001AAA,2.875,3,82.0,33.0,45.10332139580491
IND756019AAA,IND757025AAA,2.1052631578947367,9,39.0,19.0,22.50439976008511
IND756019AAA,IND757041AAA,1.0462121212121211,2,58.0,47.0,28.510979869360963
IND756029AAA,IND712311AAA,1.85,8,153.0,90.5,99.4389734889777
IND756032AAA,IND712311AAA,1.9,63,217.0,76.0,88.21531982418172
IND756045AAB,IND756019AAA,1.6875,1,27.0,16.0,22.082957326254046
IND756100AAC,IND756045AAB,1.2133333333333334,2,40.0,30.5,31.023432658581562
IND756100AAC,IND757037AAA,1.7380952380952381,4,157.0,119.0,83.4372986645313
IND756100AAC,IND758001AAA,2.0588235294117645,19,178.0,60.0,72.54797271777998
IND756100AAC,IND758034AAA,2.0694444444444446,76,222.0,84.0,90.33975445064428
IND757001AAA,IND757041AAA,2.1904761904761907,5,76.0,41.0,42.90521209537341
IND757024AAA,IND756019AAA,1.8659680088251518,2,109.0,49.5,31.200678593702843
IND757025AAA,IND757001AAA,2.033333333333333,10,36.0,17.0,23.400690635797048
IND757037AAA,IND756100AAC,2.3095238095238093,54,209.0,101.5,66.91590440438773
IND757037AAA,IND758001AAA,1.6972727272727273,2,57.5,33.5,32.416947270837156
IND757041AAA,IND756019AAA,1.5,7,78.0,48.0,34.909414975092574
